Date	Temperatur Sensor 1 [ °C]	Temperatur Sensor 2 [ °C]	Temperatur Sensor 3 [ °C]	Temperatur Sensor 4 [ °C]	Drehzahl Pumpe 1 [ %]	Drehzahl Pumpe 2 [ %]	Relaismaske	Fehlermaske	Systemzeit	Schema	Option Kollektor Max.	Option Kollektor Min.	Option Kollektor Frost	Option Röhrenkollektor	Option Rückkühlung	Option WMZ	Betriebsstunden Relais 1	Betriebsstunden Relais 2	Wärmemenge [ Wh]	Version	
19.5.2011 7:56:09	30,0	40,0	46,7	17,1	0	100	2	0	07:59	3	0	0	0	0	0	1	786	80	1494468	1,00	
19.5.2011 7:57:11	30,1	40,0	46,6	17,1	0	100	2	0	08:00	3	0	0	0	0	0	1	786	80	1494468	1,00	
19.5.2011 7:58:12	30,2	40,1	46,8	17,0	0	100	2	0	08:01	3	0	0	0	0	0	1	786	80	1494468	1,00	
19.5.2011 7:59:13	30,4	40,0	46,7	17,1	0	100	2	0	08:02	3	0	0	0	0	0	1	786	80	1494468	1,00	
19.5.2011 8:00:15	30,6	40,0	46,7	17,0	0	100	2	0	08:03	3	0	0	0	0	0	1	786	80	1494468	1,00	
19.5.2011 8:01:15	30,6	40,0	46,7	17,1	0	100	2	0	08:04	3	0	0	0	0	0	1	786	80	1494468	1,00	
19.5.2011 8:02:17	30,8	40,0	46,6	17,1	0	100	2	0	08:05	3	0	0	0	0	0	1	786	80	1494468	1,00	
19.5.2011 8:03:18	30,9	40,0	46,6	17,1	0	100	2	0	08:06	3	0	0	0	0	0	1	786	80	1494468	1,00	
19.5.2011 8:05:21	31,2	40,0	46,6	17,1	0	100	2	0	08:08	3	0	0	0	0	0	1	786	80	1494468	1,00	
19.5.2011 8:06:23	31,3	40,0	46,6	17,1	0	100	2	0	08:09	3	0	0	0	0	0	1	786	80	1494468	1,00	
19.5.2011 8:07:23	31,4	40,0	46,6	17,1	0	100	2	0	08:10	3	0	0	0	0	0	1	786	80	1494468	1,00	
19.5.2011 8:08:25	31,6	40,0	46,6	17,0	0	100	2	0	08:11	3	0	0	0	0	0	1	786	80	1494468	1,00	
19.5.2011 8:09:26	31,8	40,0	46,6	17,1	0	100	2	0	08:12	3	0	0	0	0	0	1	786	80	1494468	1,00	
19.5.2011 8:10:28	31,9	40,0	46,6	17,2	0	100	2	0	08:13	3	0	0	0	0	0	1	786	80	1494468	1,00	
19.5.2011 8:11:29	32,0	40,0	46,6	17,1	0	100	2	0	08:14	3	0	0	0	0	0	1	786	80	1494468	1,00	
19.5.2011 8:12:30	32,1	40,0	46,6	17,1	0	100	2	0	08:15	3	0	0	0	0	0	1	786	80	1494468	1,00	
19.5.2011 8:13:31	32,3	40,0	46,6	17,1	0	100	2	0	08:16	3	0	0	0	0	0	1	786	80	1494468	1,00	
19.5.2011 8:14:32	32,5	40,0	46,6	17,1	0	100	2	0	08:17	3	0	0	0	0	0	1	786	80	1494468	1,00	
19.5.2011 8:15:34	32,6	40,0	46,6	17,1	0	100	2	0	08:18	3	0	0	0	0	0	1	786	80	1494468	1,00	
19.5.2011 8:16:34	32,8	40,0	46,6	17,1	0	100	2	0	08:19	3	0	0	0	0	0	1	786	80	1494468	1,00	
19.5.2011 8:17:36	33,0	40,0	46,6	17,1	0	100	2	0	08:20	3	0	0	0	0	0	1	786	80	1494468	1,00	
19.5.2011 8:18:37	33,2	40,0	46,6	17,1	0	100	2	0	08:21	3	0	0	0	0	0	1	786	80	1494468	1,00	
19.5.2011 8:19:39	33,3	40,0	46,6	17,1	0	100	2	0	08:22	3	0	0	0	0	0	1	786	80	1494468	1,00	
19.5.2011 8:20:40	33,4	40,0	46,5	17,1	0	100	2	0	08:23	3	0	0	0	0	0	1	786	80	1494468	1,00	
19.5.2011 8:21:42	33,7	40,0	46,6	17,1	0	100	2	0	08:24	3	0	0	0	0	0	1	786	80	1494468	1,00	
19.5.2011 8:22:42	33,9	40,0	46,5	17,1	0	100	2	0	08:25	3	0	0	0	0	0	1	786	80	1494468	1,00	
19.5.2011 8:23:44	34,0	40,0	46,6	17,2	0	100	2	0	08:26	3	0	0	0	0	0	1	786	80	1494468	1,00	
19.5.2011 8:24:45	34,2	40,0	46,6	17,1	0	100	2	0	08:27	3	0	0	0	0	0	1	786	80	1494468	1,00	
19.5.2011 8:25:47	34,5	40,0	46,5	17,1	0	100	2	0	08:28	3	0	0	0	0	0	1	786	80	1494468	1,00	
19.5.2011 8:26:48	34,7	40,0	46,5	17,1	0	100	2	0	08:29	3	0	0	0	0	0	1	786	80	1494468	1,00	
19.5.2011 8:27:49	34,9	40,0	46,5	17,1	0	100	2	0	08:30	3	0	0	0	0	0	1	786	80	1494468	1,00	
19.5.2011 8:28:50	35,3	40,0	46,5	17,1	0	100	2	0	08:31	3	0	0	0	0	0	1	786	80	1494468	1,00	
19.5.2011 8:29:51	35,4	40,0	46,5	17,1	0	100	2	0	08:32	3	0	0	0	0	0	1	786	80	1494468	1,00	
19.5.2011 8:30:53	35,8	40,0	46,5	17,1	0	100	2	0	08:33	3	0	0	0	0	0	1	786	80	1494468	1,00	
19.5.2011 8:31:53	36,1	40,0	46,4	17,1	0	100	2	0	08:34	3	0	0	0	0	0	1	786	80	1494468	1,00	
19.5.2011 8:32:55	36,5	40,0	46,4	17,1	0	100	2	0	08:36	3	0	0	0	0	0	1	786	80	1494468	1,00	
19.5.2011 8:33:56	36,9	40,0	46,5	17,1	0	100	2	0	08:37	3	0	0	0	0	0	1	786	81	1494468	1,00	
19.5.2011 8:34:58	37,2	40,0	46,6	17,1	0	100	2	0	08:38	3	0	0	0	0	0	1	786	81	1494468	1,00	
19.5.2011 8:35:58	37,6	40,0	46,5	17,1	0	100	2	0	08:39	3	0	0	0	0	0	1	786	81	1494468	1,00	
19.5.2011 8:37:00	38,1	40,0	46,4	17,2	0	100	2	0	08:40	3	0	0	0	0	0	1	786	81	1494468	1,00	
19.5.2011 8:38:01	38,4	40,0	46,4	17,2	0	100	2	0	08:41	3	0	0	0	0	0	1	786	81	1494468	1,00	
19.5.2011 8:39:03	38,9	40,0	46,5	17,1	0	100	2	0	08:42	3	0	0	0	0	0	1	786	81	1494468	1,00	
19.5.2011 8:40:03	39,4	40,0	46,5	17,1	0	100	2	0	08:43	3	0	0	0	0	0	1	786	81	1494468	1,00	
19.5.2011 8:41:05	39,8	40,0	46,4	17,1	0	100	2	0	08:44	3	0	0	0	0	0	1	786	81	1494468	1,00	
19.5.2011 8:42:06	40,3	40,0	46,4	17,1	0	100	2	0	08:45	3	0	0	0	0	0	1	786	81	1494468	1,00	
19.5.2011 8:43:07	40,7	40,0	46,4	17,2	0	100	2	0	08:46	3	0	0	0	0	0	1	786	81	1494468	1,00	
19.5.2011 8:44:08	41,3	40,0	46,4	17,1	0	100	2	0	08:47	3	0	0	0	0	0	1	786	81	1494468	1,00	
19.5.2011 8:45:09	41,8	40,0	46,4	17,2	0	100	2	0	08:48	3	0	0	0	0	0	1	786	81	1494468	1,00	
19.5.2011 8:46:11	42,3	40,0	46,4	17,2	0	100	2	0	08:49	3	0	0	0	0	0	1	786	81	1494468	1,00	
19.5.2011 8:47:12	42,9	40,0	46,4	17,2	0	100	2	0	08:50	3	0	0	0	0	0	1	786	81	1494468	1,00	
19.5.2011 8:48:13	43,4	40,0	46,4	17,2	0	100	2	0	08:51	3	0	0	0	0	0	1	786	81	1494468	1,00	
19.5.2011 8:49:14	43,9	40,0	46,4	17,1	0	100	2	0	08:52	3	0	0	0	0	0	1	786	81	1494468	1,00	
19.5.2011 8:50:16	44,5	40,0	46,4	17,2	0	100	2	0	08:53	3	0	0	0	0	0	1	786	81	1494468	1,00	
19.5.2011 8:51:17	45,0	40,0	46,4	17,2	0	100	2	0	08:54	3	0	0	0	0	0	1	786	81	1494468	1,00	
19.5.2011 8:52:18	45,6	40,0	46,4	17,2	0	100	2	0	08:55	3	0	0	0	0	0	1	786	81	1494468	1,00	
19.5.2011 8:53:19	46,4	40,0	46,4	22,0	30	100	3	0	08:56	3	0	0	0	0	0	1	786	81	1494498	1,00	
19.5.2011 8:55:22	48,3	40,0	46,4	37,0	30	100	3	0	08:58	3	0	0	0	0	0	1	786	81	1494563	1,00	
19.5.2011 8:56:23	47,7	40,0	46,4	37,6	30	100	3	0	08:59	3	0	0	0	0	0	1	786	81	1494586	1,00	
19.5.2011 8:57:24	46,5	40,0	46,4	37,8	30	100	3	0	09:00	3	0	0	0	0	0	1	786	81	1494605	1,00	
19.5.2011 8:58:25	45,2	39,9	46,4	37,9	30	100	3	0	09:01	3	0	0	0	0	0	1	786	81	1494613	1,00	
19.5.2011 8:59:27	44,1	39,9	46,4	38,0	30	100	3	0	09:02	3	0	0	0	0	0	1	786	81	1494628	1,00	
19.5.2011 9:00:27	43,9	39,8	46,4	37,9	0	100	2	0	09:03	3	0	0	0	0	0	1	786	81	1494628	1,00	
19.5.2011 9:01:29	44,9	39,8	46,4	37,6	0	100	2	0	09:04	3	0	0	0	0	0	1	786	81	1494628	1,00	
19.5.2011 9:02:30	46,0	39,8	46,4	37,2	30	100	3	0	09:05	3	0	0	0	0	0	1	786	81	1494637	1,00	
19.5.2011 9:03:31	43,2	39,8	46,4	38,2	0	100	2	0	09:06	3	0	0	0	0	0	1	786	81	1494652	1,00	
19.5.2011 9:04:32	41,4	39,8	46,4	38,1	0	100	2	0	09:07	3	0	0	0	0	0	1	786	81	1494652	1,00	
19.5.2011 9:05:34	41,6	39,8	46,4	37,8	0	100	2	0	09:08	3	0	0	0	0	0	1	786	81	1494652	1,00	
19.5.2011 9:06:35	42,3	39,8	46,4	37,4	0	100	2	0	09:09	3	0	0	0	0	0	1	786	81	1494652	1,00	
19.5.2011 9:07:36	43,4	39,8	46,4	37,1	0	100	2	0	09:10	3	0	0	0	0	0	1	786	81	1494652	1,00	
19.5.2011 9:08:37	44,5	39,8	46,4	36,7	0	100	2	0	09:11	3	0	0	0	0	0	1	786	81	1494652	1,00	
19.5.2011 9:09:39	45,6	39,8	46,4	36,4	0	100	2	0	09:12	3	0	0	0	0	0	1	786	81	1494652	1,00	
19.5.2011 9:10:40	46,4	39,8	46,4	37,7	30	100	3	0	09:13	3	0	0	0	0	0	1	786	81	1494672	1,00	
19.5.2011 9:11:40	45,7	39,8	46,4	38,2	30	100	3	0	09:14	3	0	0	0	0	0	1	786	81	1494688	1,00	
19.5.2011 9:12:42	44,5	39,8	46,4	38,3	30	100	3	0	09:15	3	0	0	0	0	0	1	786	81	1494702	1,00	
19.5.2011 9:13:43	43,7	39,8	46,4	38,2	0	100	2	0	09:16	3	0	0	0	0	0	1	786	81	1494708	1,00	
19.5.2011 9:14:45	43,9	39,8	46,4	38,0	0	100	2	0	09:17	3	0	0	0	0	0	1	786	81	1494708	1,00	
19.5.2011 9:15:45	44,5	39,8	46,4	37,6	0	100	2	0	09:18	3	0	0	0	0	0	1	786	81	1494708	1,00	
19.5.2011 9:16:47	45,3	39,8	46,4	37,4	0	100	2	0	09:19	3	0	0	0	0	0	1	786	81	1494708	1,00	
19.5.2011 9:17:48	46,7	39,6	46,4	37,9	30	100	3	0	09:20	3	0	0	0	0	0	1	786	81	1494726	1,00	
19.5.2011 9:18:50	47,6	39,6	46,4	38,2	30	100	3	0	09:21	3	0	0	0	0	0	1	786	81	1494745	1,00	
19.5.2011 9:19:50	47,0	39,6	46,4	38,4	30	100	3	0	09:22	3	0	0	0	0	0	1	786	81	1494755	1,00	
19.5.2011 9:20:52	46,4	39,8	46,4	38,6	30	100	3	0	09:23	3	0	0	0	0	0	1	786	81	1494772	1,00	
19.5.2011 9:21:53	46,0	39,8	46,4	38,6	30	100	3	0	09:24	3	0	0	0	0	0	1	786	81	1494788	1,00	
19.5.2011 9:22:55	45,9	39,6	46,4	38,6	30	100	3	0	09:26	3	0	0	0	0	0	1	786	81	1494803	1,00	
19.5.2011 9:23:55	46,1	39,8	46,4	38,8	30	100	3	0	09:27	3	0	0	0	0	0	1	786	81	1494818	1,00	
19.5.2011 9:24:57	46,3	39,8	46,4	38,9	30	100	3	0	09:28	3	0	0	0	0	0	1	787	81	1494826	1,00	
19.5.2011 9:25:58	46,4	39,6	46,4	39,1	30	100	3	0	09:29	3	0	0	0	0	0	1	787	81	1494842	1,00	
19.5.2011 9:26:59	46,4	39,8	46,4	39,1	30	100	3	0	09:30	3	0	0	0	0	0	1	787	81	1494857	1,00	
19.5.2011 9:28:00	46,5	39,8	46,4	39,2	30	100	3	0	09:31	3	0	0	0	0	0	1	787	81	1494872	1,00	
19.5.2011 9:29:01	46,5	39,8	46,4	39,3	30	100	3	0	09:32	3	0	0	0	0	0	1	787	81	1494880	1,00	
19.5.2011 9:30:03	46,7	39,6	46,4	39,4	30	100	3	0	09:33	3	0	0	0	0	0	1	787	81	1494895	1,00	
19.5.2011 9:31:03	46,9	39,6	46,3	39,4	30	100	3	0	09:34	3	0	0	0	0	0	1	787	81	1494911	1,00	
19.5.2011 9:32:05	47,1	39,8	46,3	39,5	30	100	3	0	09:35	3	0	0	0	0	0	1	787	81	1494927	1,00	
19.5.2011 9:33:06	47,3	39,8	46,3	39,5	30	100	3	0	09:36	3	0	0	0	0	0	1	787	81	1494943	1,00	
19.5.2011 9:34:08	47,5	39,8	46,4	39,4	30	100	3	0	09:37	3	0	0	0	0	0	1	787	81	1494951	1,00	
19.5.2011 9:35:08	47,7	39,8	46,3	39,5	30	100	3	0	09:38	3	0	0	0	0	0	1	787	82	1494968	1,00	
19.5.2011 9:36:10	47,9	39,8	46,3	39,6	30	100	3	0	09:39	3	0	0	0	0	0	1	787	82	1494985	1,00	
19.5.2011 9:37:11	47,9	39,8	46,3	39,6	30	100	3	0	09:40	3	0	0	0	0	0	1	787	82	1495003	1,00	
19.5.2011 9:38:13	48,0	39,8	46,3	39,6	30	100	3	0	09:41	3	0	0	0	0	0	1	787	82	1495021	1,00	
19.5.2011 9:39:13	48,1	39,8	46,3	39,6	30	100	3	0	09:42	3	0	0	0	0	0	1	787	82	1495029	1,00	
19.5.2011 9:40:15	48,3	39,8	46,3	39,6	30	100	3	0	09:43	3	0	0	0	0	0	1	787	82	1495048	1,00	
19.5.2011 9:41:16	48,3	39,8	46,3	39,6	30	100	3	0	09:44	3	0	0	0	0	0	1	787	82	1495066	1,00	
19.5.2011 9:42:17	48,5	39,8	46,3	39,6	30	100	3	0	09:45	3	0	0	0	0	0	1	787	82	1495084	1,00	
19.5.2011 9:43:18	48,6	39,8	46,3	39,8	30	100	3	0	09:46	3	0	0	0	0	0	1	787	82	1495103	1,00	
19.5.2011 9:45:21	48,9	39,9	46,3	39,8	30	100	3	0	09:48	3	0	0	0	0	0	1	787	82	1495131	1,00	
19.5.2011 9:46:22	49,0	39,9	46,3	39,8	30	100	3	0	09:49	3	0	0	0	0	0	1	787	82	1495150	1,00	
19.5.2011 9:47:23	49,2	39,9	46,3	39,8	30	100	3	0	09:50	3	0	0	0	0	0	1	787	82	1495170	1,00	
19.5.2011 9:48:24	49,3	39,9	46,3	39,8	30	100	3	0	09:51	3	0	0	0	0	0	1	787	82	1495190	1,00	
19.5.2011 9:49:26	49,6	39,9	46,3	39,8	30	100	3	0	09:52	3	0	0	0	0	0	1	787	82	1495200	1,00	
19.5.2011 9:50:27	49,8	40,0	46,3	39,9	30	100	3	0	09:53	3	0	0	0	0	0	1	787	82	1495221	1,00	
19.5.2011 9:51:28	49,9	39,9	46,3	40,0	40	100	3	0	09:54	3	0	0	0	0	0	1	787	82	1495242	1,00	
19.5.2011 9:52:29	48,5	40,0	46,3	40,6	30	100	3	0	09:55	3	0	0	0	0	0	1	787	82	1495270	1,00	
19.5.2011 9:53:31	47,8	40,0	46,3	40,7	30	100	3	0	09:56	3	0	0	0	0	0	1	787	82	1495277	1,00	
19.5.2011 9:54:32	48,5	40,0	46,3	40,6	30	100	3	0	09:57	3	0	0	0	0	0	1	787	82	1495293	1,00	
19.5.2011 9:55:32	49,3	40,0	46,3	40,7	30	100	3	0	09:58	3	0	0	0	0	0	1	787	82	1495310	1,00	
19.5.2011 9:56:34	50,0	40,0	46,3	40,7	40	100	3	0	09:59	3	0	0	0	0	0	1	787	82	1495329	1,00	
19.5.2011 9:57:35	49,9	40,1	46,3	40,7	40	100	3	0	10:00	3	0	0	0	0	0	1	787	82	1495349	1,00	
19.5.2011 9:58:37	48,8	40,1	46,2	40,9	30	100	3	0	10:01	3	0	0	0	0	0	1	787	82	1495367	1,00	
19.5.2011 9:59:37	48,7	40,2	46,2	40,8	30	100	3	0	10:02	3	0	0	0	0	0	1	787	82	1495383	1,00	
19.5.2011 10:00:39	49,7	40,2	46,2	40,7	30	100	3	0	10:03	3	0	0	0	0	0	1	787	82	1495401	1,00	
19.5.2011 10:01:40	50,6	40,2	46,2	40,8	40	100	3	0	10:04	3	0	0	0	0	0	1	787	82	1495421	1,00	
19.5.2011 10:02:42	49,9	40,2	46,2	41,2	40	100	3	0	10:05	3	0	0	0	0	0	1	787	82	1495450	1,00	
19.5.2011 10:03:42	49,0	40,2	46,2	41,3	30	100	3	0	10:06	3	0	0	0	0	0	1	787	82	1495466	1,00	
19.5.2011 10:04:44	49,2	40,3	46,2	41,1	30	100	3	0	10:07	3	0	0	0	0	0	1	787	82	1495474	1,00	
19.5.2011 10:05:45	50,3	40,3	46,2	40,9	40	100	3	0	10:08	3	0	0	0	0	0	1	787	82	1495493	1,00	
19.5.2011 10:06:47	50,7	40,4	46,2	41,3	40	100	3	0	10:09	3	0	0	0	0	0	1	787	82	1495523	1,00	
19.5.2011 10:07:47	49,8	40,4	46,2	41,4	40	100	3	0	10:10	3	0	0	0	0	0	1	787	82	1495541	1,00	
19.5.2011 10:08:49	49,3	40,4	46,2	41,5	30	100	3	0	10:11	3	0	0	0	0	0	1	787	82	1495559	1,00	
19.5.2011 10:09:50	49,7	40,4	46,1	41,4	30	100	3	0	10:12	3	0	0	0	0	0	1	787	82	1495575	1,00	
19.5.2011 10:10:50	51,0	40,4	46,2	41,4	40	100	3	0	10:13	3	0	0	0	0	0	1	787	82	1495594	1,00	
19.5.2011 10:11:52	51,0	40,4	46,2	41,6	40	100	3	0	10:14	3	0	0	0	0	0	1	787	82	1495624	1,00	
19.5.2011 10:12:53	50,1	40,6	46,2	41,7	40	100	3	0	10:15	3	0	0	0	0	0	1	787	82	1495643	1,00	
19.5.2011 10:13:55	49,7	40,6	46,1	41,8	40	100	3	0	10:17	3	0	0	0	0	0	1	787	82	1495660	1,00	
19.5.2011 10:14:56	49,7	40,6	46,1	42,1	40	100	3	0	10:18	3	0	0	0	0	0	1	787	82	1495685	1,00	
19.5.2011 10:15:57	49,9	40,6	46,2	42,3	40	100	3	0	10:19	3	0	0	0	0	0	1	787	82	1495701	1,00	
19.5.2011 10:16:58	50,1	40,6	46,1	42,3	40	100	3	0	10:20	3	0	0	0	0	0	1	787	82	1495717	1,00	
19.5.2011 10:18:00	50,5	40,7	46,2	42,1	40	100	3	0	10:21	3	0	0	0	0	0	1	787	82	1495742	1,00	
19.5.2011 10:19:01	50,8	40,7	46,1	42,1	40	100	3	0	10:22	3	0	0	0	0	0	1	787	82	1495761	1,00	
19.5.2011 10:20:03	50,9	40,7	46,1	42,1	40	100	3	0	10:23	3	0	0	0	0	0	1	787	82	1495788	1,00	
19.5.2011 10:21:04	51,0	40,8	46,1	42,2	40	100	3	0	10:24	3	0	0	0	0	0	1	787	82	1495806	1,00	
19.5.2011 10:22:05	51,1	40,8	46,1	42,3	40	100	3	0	10:25	3	0	0	0	0	0	1	787	82	1495825	1,00	
19.5.2011 10:23:06	51,2	40,9	46,1	42,4	40	100	3	0	10:26	3	0	0	0	0	0	1	787	82	1495853	1,00	
19.5.2011 10:24:08	51,4	40,9	46,1	42,5	40	100	3	0	10:27	3	0	0	0	0	0	1	787	82	1495872	1,00	
19.5.2011 10:25:09	51,5	41,0	46,1	42,5	40	100	3	0	10:28	3	0	0	0	0	0	1	787	82	1495900	1,00	
19.5.2011 10:26:10	51,6	41,0	46,1	42,5	40	100	3	0	10:29	3	0	0	0	0	0	1	788	82	1495919	1,00	
19.5.2011 10:27:11	51,7	41,1	46,1	42,5	40	100	3	0	10:30	3	0	0	0	0	0	1	788	82	1495938	1,00	
19.5.2011 10:28:12	51,8	41,1	46,1	42,6	40	100	3	0	10:31	3	0	0	0	0	0	1	788	82	1495967	1,00	
19.5.2011 10:29:14	51,9	41,1	46,1	42,7	40	100	3	0	10:32	3	0	0	0	0	0	1	788	82	1495986	1,00	
19.5.2011 10:30:15	52,1	41,2	46,1	42,8	40	100	3	0	10:33	3	0	0	0	0	0	1	788	82	1496015	1,00	
19.5.2011 10:31:16	52,1	41,3	46,1	42,8	40	100	3	0	10:34	3	0	0	0	0	0	1	788	82	1496035	1,00	
19.5.2011 10:32:17	52,0	41,3	46,1	42,9	40	100	3	0	10:35	3	0	0	0	0	0	1	788	82	1496054	1,00	
19.5.2011 10:33:19	52,1	41,3	46,1	42,9	40	100	3	0	10:36	3	0	0	0	0	0	1	788	82	1496083	1,00	
19.5.2011 10:35:22	52,0	41,4	46,1	42,9	40	100	3	0	10:38	3	0	0	0	0	0	1	788	82	1496131	1,00	
19.5.2011 10:36:23	52,3	41,4	46,1	42,9	40	100	3	0	10:39	3	0	0	0	0	0	1	788	83	1496150	1,00	
19.5.2011 10:37:24	52,7	41,4	46,1	43,0	40	100	3	0	10:40	3	0	0	0	0	0	1	788	83	1496170	1,00	
19.5.2011 10:38:25	53,0	41,4	46,1	43,0	40	100	3	0	10:41	3	0	0	0	0	0	1	788	83	1496202	1,00	
19.5.2011 10:39:27	53,3	41,5	46,1	43,0	40	100	3	0	10:42	3	0	0	0	0	0	1	788	83	1496223	1,00	
19.5.2011 10:40:28	53,3	41,5	46,0	43,0	40	100	3	0	10:43	3	0	0	0	0	0	1	788	83	1496255	1,00	
19.5.2011 10:41:29	53,3	41,6	46,0	43,2	40	100	3	0	10:44	3	0	0	0	0	0	1	788	83	1496277	1,00	
19.5.2011 10:42:31	53,3	41,6	46,1	43,2	40	100	3	0	10:45	3	0	0	0	0	0	1	788	83	1496298	1,00	
19.5.2011 10:43:31	53,6	41,7	46,0	43,3	40	100	3	0	10:46	3	0	0	0	0	0	1	788	83	1496330	1,00	
19.5.2011 10:44:33	53,6	41,7	46,0	43,4	40	100	3	0	10:47	3	0	0	0	0	0	1	788	83	1496351	1,00	
19.5.2011 10:45:34	53,3	41,8	46,0	43,6	50	100	3	0	10:48	3	0	0	0	0	0	1	788	83	1496383	1,00	
19.5.2011 10:46:36	50,8	41,8	46,0	43,8	40	100	3	0	10:49	3	0	0	0	0	0	1	788	83	1496409	1,00	
19.5.2011 10:47:37	50,7	41,9	46,0	43,6	30	100	3	0	10:50	3	0	0	0	0	0	1	788	83	1496416	1,00	
19.5.2011 10:48:38	53,6	41,9	46,0	43,1	40	100	3	0	10:51	3	0	0	0	0	0	1	788	83	1496433	1,00	
19.5.2011 10:49:39	54,7	42,0	46,0	43,4	50	100	3	0	10:52	3	0	0	0	0	0	1	788	83	1496468	1,00	
19.5.2011 10:50:41	52,9	42,0	46,0	43,5	40	100	3	0	10:53	3	0	0	0	0	0	1	788	83	1496502	1,00	
19.5.2011 10:51:42	51,4	42,1	46,0	43,6	40	100	3	0	10:54	3	0	0	0	0	0	1	788	83	1496529	1,00	
19.5.2011 10:52:44	52,0	42,1	46,0	44,3	40	100	3	0	10:55	3	0	0	0	0	0	1	788	83	1496545	1,00	
19.5.2011 10:53:45	51,2	42,1	46,0	44,3	40	100	3	0	10:56	3	0	0	0	0	0	1	788	83	1496568	1,00	
19.5.2011 10:54:45	51,7	42,2	46,0	43,7	40	100	3	0	10:57	3	0	0	0	0	0	1	788	83	1496583	1,00	
19.5.2011 10:55:47	51,5	42,1	46,0	43,6	40	100	3	0	10:58	3	0	0	0	0	0	1	788	83	1496601	1,00	
19.5.2011 10:56:48	52,1	42,2	46,0	43,7	40	100	3	0	10:59	3	0	0	0	0	0	1	788	83	1496626	1,00	
19.5.2011 10:57:49	52,6	42,3	46,0	43,6	40	100	3	0	11:00	3	0	0	0	0	0	1	788	83	1496645	1,00	
19.5.2011 10:58:50	50,4	42,3	45,9	43,7	30	100	3	0	11:01	3	0	0	0	0	0	1	788	83	1496662	1,00	
19.5.2011 10:59:52	49,0	42,4	45,9	43,4	30	100	3	0	11:02	3	0	0	0	0	0	1	788	83	1496674	1,00	
19.5.2011 11:00:53	50,1	42,4	45,9	43,0	30	100	3	0	11:03	3	0	0	0	0	0	1	788	83	1496688	1,00	
19.5.2011 11:01:54	50,7	42,5	45,9	42,9	30	100	3	0	11:05	3	0	0	0	0	0	1	788	83	1496704	1,00	
19.5.2011 11:02:55	52,5	42,5	45,9	42,9	40	100	3	0	11:06	3	0	0	0	0	0	1	788	83	1496713	1,00	
19.5.2011 11:03:57	53,1	42,5	45,9	42,9	40	100	3	0	11:07	3	0	0	0	0	0	1	788	83	1496744	1,00	
19.5.2011 11:04:58	52,5	42,5	45,9	42,9	40	100	3	0	11:08	3	0	0	0	0	0	1	788	83	1496765	1,00	
19.5.2011 11:05:59	50,8	42,5	46,0	43,2	30	100	3	0	11:09	3	0	0	0	0	0	1	788	83	1496784	1,00	
19.5.2011 11:07:00	48,8	42,5	45,9	43,2	30	100	3	0	11:10	3	0	0	0	0	0	1	788	83	1496798	1,00	
19.5.2011 11:08:02	48,9	42,7	45,9	43,2	30	100	3	0	11:11	3	0	0	0	0	0	1	788	83	1496810	1,00	
19.5.2011 11:09:03	48,6	42,7	45,9	43,2	30	100	3	0	11:12	3	0	0	0	0	0	1	788	83	1496822	1,00	
19.5.2011 11:10:03	47,8	42,7	45,9	42,9	30	100	3	0	11:13	3	0	0	0	0	0	1	788	83	1496832	1,00	
19.5.2011 11:11:05	48,5	42,8	45,9	42,8	30	100	3	0	11:14	3	0	0	0	0	0	1	788	83	1496838	1,00	
19.5.2011 11:12:06	48,8	42,8	45,9	42,5	30	100	3	0	11:15	3	0	0	0	0	0	1	788	83	1496850	1,00	
19.5.2011 11:13:08	47,7	42,8	45,9	42,3	30	100	3	0	11:16	3	0	0	0	0	0	1	788	83	1496863	1,00	
19.5.2011 11:14:08	46,4	42,9	45,9	42,1	0	100	2	0	11:17	3	0	0	0	0	0	1	788	83	1496868	1,00	
19.5.2011 11:15:10	46,1	42,9	45,9	41,8	0	100	2	0	11:18	3	0	0	0	0	0	1	788	83	1496868	1,00	
19.5.2011 11:16:11	46,3	42,9	45,9	41,4	0	100	2	0	11:19	3	0	0	0	0	0	1	788	83	1496868	1,00	
19.5.2011 11:17:13	48,3	42,9	45,9	40,9	0	100	2	0	11:20	3	0	0	0	0	0	1	788	83	1496868	1,00	
19.5.2011 11:18:13	50,5	42,9	45,9	40,4	30	100	3	0	11:21	3	0	0	0	0	0	1	788	83	1496886	1,00	
19.5.2011 11:19:15	51,1	42,9	45,9	41,1	30	100	3	0	11:22	3	0	0	0	0	0	1	788	83	1496908	1,00	
19.5.2011 11:20:16	48,5	42,9	45,8	41,4	30	100	3	0	11:23	3	0	0	0	0	0	1	788	83	1496925	1,00	
19.5.2011 11:21:18	46,3	42,9	45,9	41,5	0	100	2	0	11:24	3	0	0	0	0	0	1	788	83	1496932	1,00	
19.5.2011 11:22:18	45,9	42,9	45,8	41,2	0	100	2	0	11:25	3	0	0	0	0	0	1	788	83	1496932	1,00	
19.5.2011 11:23:19	46,8	42,9	45,8	40,8	0	100	2	0	11:26	3	0	0	0	0	0	1	788	83	1496932	1,00	
19.5.2011 11:24:21	47,5	42,9	45,8	40,4	0	100	2	0	11:27	3	0	0	0	0	0	1	788	83	1496932	1,00	
19.5.2011 11:25:22	48,4	42,9	45,8	40,0	0	100	2	0	11:28	3	0	0	0	0	0	1	788	83	1496932	1,00	
