	VBus #0: DeltaSol BS Plus (0x4221)																				
20.5.2022 3:18:00	18,2	52,1	59,9	23,6	0	0	0	0	03:24	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 3:19:00	18,2	52,0	59,9	23,5	0	0	0	0	03:25	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 3:20:00	18,2	52,0	59,9	23,6	0	0	0	0	03:26	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 3:21:00	18,2	52,1	59,9	23,6	0	0	0	0	03:27	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 3:22:00	18,2	52,0	59,9	23,6	0	0	0	0	03:28	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 3:23:00	18,1	52,1	59,9	23,5	0	0	0	0	03:29	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 3:24:00	18,2	52,0	59,9	23,6	0	0	0	0	03:30	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 3:25:00	18,1	52,0	59,9	23,5	0	0	0	0	03:31	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 3:26:00	18,1	52,0	59,9	23,5	0	0	0	0	03:32	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 3:27:00	18,1	52,0	59,9	23,5	0	0	0	0	03:33	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 3:28:00	18,0	51,9	59,9	23,6	0	0	0	0	03:34	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 3:29:00	18,0	52,0	59,9	23,6	0	0	0	0	03:35	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 3:30:00	18,0	52,0	59,9	23,5	0	0	0	0	03:36	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 3:31:00	18,0	52,0	59,9	23,5	0	0	0	0	03:37	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 3:32:00	18,0	52,0	59,9	23,5	0	0	0	0	03:38	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 3:33:00	18,0	51,9	59,9	23,5	0	0	0	0	03:39	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 3:34:00	18,0	52,0	59,9	23,5	0	0	0	0	03:40	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 3:35:00	18,0	51,9	59,9	23,6	0	0	0	0	03:41	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 3:36:00	18,0	51,9	59,9	23,5	0	0	0	0	03:42	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 3:37:00	18,0	51,9	59,9	23,5	0	0	0	0	03:43	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 3:38:00	18,0	51,9	59,9	23,6	0	0	0	0	03:44	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 3:39:00	18,0	51,9	59,9	23,5	0	0	0	0	03:45	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 3:40:00	18,0	51,9	59,9	23,5	0	0	0	0	03:46	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 3:41:00	18,0	51,9	59,9	23,5	0	0	0	0	03:47	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 3:42:00	18,0	51,9	59,7	23,5	0	0	0	0	03:48	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 3:43:00	18,0	51,9	59,7	23,5	0	0	0	0	03:49	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 3:44:00	18,0	51,9	59,9	23,6	0	0	0	0	03:50	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 3:45:00	18,0	51,8	59,7	23,6	0	0	0	0	03:51	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 3:46:00	18,0	51,8	59,7	23,5	0	0	0	0	03:52	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 3:47:00	18,0	51,8	59,7	23,5	0	0	0	0	03:53	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 3:48:00	18,1	51,8	59,7	23,5	0	0	0	0	03:54	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 3:49:00	18,1	51,8	59,7	23,5	0	0	0	0	03:55	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 3:50:00	18,2	51,8	59,7	23,5	0	0	0	0	03:56	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 3:51:00	18,2	51,7	59,6	23,5	0	0	0	0	03:57	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 3:52:00	18,2	51,7	59,6	23,5	0	0	0	0	03:58	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 3:53:00	18,2	51,7	59,6	23,5	0	0	0	0	03:59	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 3:54:00	18,2	51,7	59,6	23,5	0	0	0	0	04:00	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 3:55:00	18,3	51,7	59,6	23,5	0	0	0	0	04:01	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 3:56:00	18,3	51,7	59,6	23,5	0	0	0	0	04:02	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 3:57:00	18,4	51,7	59,6	23,6	0	0	0	0	04:03	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 3:58:00	18,4	51,7	59,6	23,6	0	0	0	0	04:04	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 3:59:00	18,5	51,7	59,6	23,5	0	0	0	0	04:05	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:00:00	18,4	51,7	59,6	23,5	0	0	0	0	04:06	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:01:00	18,5	51,7	59,6	23,5	0	0	0	0	04:07	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:02:00	18,5	51,7	59,6	23,5	0	0	0	0	04:08	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:03:00	18,5	51,7	59,6	23,4	0	0	0	0	04:09	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:04:00	18,5	51,7	59,6	23,5	0	0	0	0	04:10	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:05:00	18,5	51,6	59,6	23,5	0	0	0	0	04:11	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:06:00	18,6	51,6	59,6	23,6	0	0	0	0	04:12	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:07:00	18,6	51,6	59,6	23,4	0	0	0	0	04:13	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:08:00	18,6	51,6	59,6	23,5	0	0	0	0	04:14	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:09:00	18,7	51,6	59,6	23,5	0	0	0	0	04:15	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:10:00	18,7	51,6	59,6	23,5	0	0	0	0	04:16	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:11:00	18,8	51,6	59,6	23,5	0	0	0	0	04:17	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:12:00	18,8	51,6	59,6	23,5	0	0	0	0	04:18	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:13:00	18,9	51,5	59,6	23,5	0	0	0	0	04:19	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:14:00	18,9	51,5	59,6	23,5	0	0	0	0	04:20	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:15:00	18,9	51,5	59,6	23,4	0	0	0	0	04:21	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:16:00	18,9	51,5	59,6	23,5	0	0	0	0	04:22	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:17:00	18,9	51,5	59,6	23,5	0	0	0	0	04:23	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:18:00	18,9	51,5	59,6	23,4	0	0	0	0	04:24	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:19:00	19,0	51,5	59,5	23,4	0	0	0	0	04:25	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:20:00	19,0	51,5	59,6	23,4	0	0	0	0	04:26	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:21:00	19,1	51,4	59,6	23,5	0	0	0	0	04:27	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:22:00	19,1	51,4	59,6	23,5	0	0	0	0	04:28	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:23:00	19,1	51,4	59,6	23,5	0	0	0	0	04:29	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:24:00	19,2	51,4	59,6	23,4	0	0	0	0	04:30	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:25:00	19,2	51,4	59,6	23,5	0	0	0	0	04:31	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:26:00	19,3	51,3	59,6	23,4	0	0	0	0	04:32	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:27:00	19,3	51,4	59,5	23,4	0	0	0	0	04:33	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:28:00	19,3	51,3	59,5	23,5	0	0	0	0	04:34	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:29:00	19,4	51,3	59,5	23,4	0	0	0	0	04:35	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:30:00	19,4	51,3	59,5	23,4	0	0	0	0	04:36	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:31:00	19,4	51,3	59,5	23,4	0	0	0	0	04:37	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:32:00	19,4	51,2	59,5	23,4	0	0	0	0	04:38	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:33:00	19,4	51,2	59,5	23,5	0	0	0	0	04:39	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:34:00	19,5	51,2	59,5	23,5	0	0	0	0	04:40	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:35:00	19,5	51,2	59,5	23,4	0	0	0	0	04:41	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:36:00	19,5	51,2	59,5	23,4	0	0	0	0	04:42	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:37:00	19,5	51,2	59,5	23,5	0	0	0	0	04:43	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:38:00	19,6	51,2	59,4	23,4	0	0	0	0	04:44	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:39:00	19,5	51,2	59,4	23,5	0	0	0	0	04:45	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:40:00	19,6	51,2	59,4	23,4	0	0	0	0	04:46	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:41:00	19,6	51,1	59,4	23,4	0	0	0	0	04:47	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:42:00	19,6	51,1	59,3	23,4	0	0	0	0	04:48	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:43:00	19,6	51,1	59,4	23,4	0	0	0	0	04:49	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:44:00	19,7	51,0	59,4	23,5	0	0	0	0	04:50	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:45:00	19,7	51,0	59,3	23,4	0	0	0	0	04:51	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:46:00	19,7	51,0	59,3	23,4	0	0	0	0	04:52	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:47:00	19,7	51,0	59,3	23,4	0	0	0	0	04:53	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:48:00	19,7	51,0	59,3	23,4	0	0	0	0	04:54	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:49:00	19,7	51,0	59,3	23,4	0	0	0	0	04:55	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:50:00	19,7	51,0	59,3	23,4	0	0	0	0	04:56	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:51:00	19,7	51,0	59,3	23,4	0	0	0	0	04:57	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:52:00	19,7	50,9	59,3	23,4	0	0	0	0	04:58	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:53:00	19,7	50,9	59,3	23,4	0	0	0	0	04:59	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:54:00	19,7	50,9	59,3	23,4	0	0	0	0	05:00	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:55:00	19,7	50,9	59,3	23,4	0	0	0	0	05:01	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:56:00	19,7	50,9	59,3	23,4	0	0	0	0	05:02	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:57:00	19,7	50,8	59,3	23,4	0	0	0	0	05:03	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:58:00	19,8	50,9	59,3	23,4	0	0	0	0	05:04	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 4:59:00	19,8	50,8	59,3	23,4	0	0	0	0	05:05	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:00:00	19,8	50,8	59,3	23,4	0	0	0	0	05:06	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:01:00	19,8	50,8	59,3	23,4	0	0	0	0	05:07	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:02:00	19,8	50,8	59,2	23,4	0	0	0	0	05:08	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:03:00	19,9	50,8	59,3	23,4	0	0	0	0	05:09	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:04:00	19,8	50,8	59,2	23,4	0	0	0	0	05:10	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:05:00	19,9	50,8	59,2	23,4	0	0	0	0	05:11	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:06:00	19,9	50,8	59,2	23,4	0	0	0	0	05:12	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:07:00	19,9	50,8	59,2	23,5	0	0	0	0	05:13	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:08:00	19,9	50,8	59,2	23,4	0	0	0	0	05:14	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:09:00	20,0	50,7	59,2	23,4	0	0	0	0	05:15	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:10:00	20,0	50,8	59,2	23,4	0	0	0	0	05:16	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:11:00	20,0	50,7	59,2	23,4	0	0	0	0	05:17	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:12:00	20,0	50,7	59,2	23,4	0	0	0	0	05:18	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:13:00	20,0	50,7	59,2	23,4	0	0	0	0	05:19	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:14:00	20,0	50,7	59,2	23,4	0	0	0	0	05:20	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:15:00	20,2	50,7	59,1	23,4	0	0	0	0	05:21	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:16:00	20,2	50,7	59,2	23,4	0	0	0	0	05:22	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:17:00	20,2	50,7	59,1	23,4	0	0	0	0	05:23	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:18:00	20,3	50,7	59,1	23,4	0	0	0	0	05:24	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:19:00	20,3	50,7	59,1	23,4	0	0	0	0	05:25	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:20:00	20,4	50,7	59,1	23,4	0	0	0	0	05:26	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:21:00	20,5	50,7	59,1	23,4	0	0	0	0	05:27	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:22:00	20,5	50,7	59,1	23,4	0	0	0	0	05:28	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:23:00	20,5	50,7	59,1	23,4	0	0	0	0	05:29	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:24:00	20,6	50,6	59,1	23,4	0	0	0	0	05:30	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:25:00	20,7	50,6	59,1	23,4	0	0	0	0	05:31	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:26:00	20,7	50,7	59,1	23,4	0	0	0	0	05:32	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:27:00	20,8	50,6	59,1	23,4	0	0	0	0	05:33	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:28:00	20,9	50,6	59,1	23,4	0	0	0	0	05:34	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:29:00	21,0	50,6	59,1	23,4	0	0	0	0	05:35	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:30:00	21,0	50,6	59,1	23,4	0	0	0	0	05:36	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:31:00	21,0	50,6	59,0	23,4	0	0	0	0	05:37	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:32:00	21,1	50,5	59,0	23,4	0	0	0	0	05:38	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:33:00	21,2	50,5	59,0	23,4	0	0	0	0	05:39	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:34:00	21,3	50,5	59,0	23,4	0	0	0	0	05:40	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:35:00	21,4	50,4	59,0	23,4	0	0	0	0	05:41	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:36:00	21,5	50,4	59,0	23,4	0	0	0	0	05:42	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:37:00	21,5	50,4	59,1	23,4	0	0	0	0	05:43	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:38:00	21,6	50,4	59,0	23,4	0	0	0	0	05:44	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:39:00	21,7	50,4	59,0	23,4	0	0	0	0	05:45	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:40:00	21,9	50,4	59,0	23,4	0	0	0	0	05:46	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:41:00	22,0	50,3	58,9	23,4	0	0	0	0	05:47	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:42:00	22,1	50,3	58,9	23,4	0	0	0	0	05:48	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:43:00	22,1	50,3	58,9	23,4	0	0	0	0	05:49	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:44:00	22,3	50,3	59,0	23,4	0	0	0	0	05:50	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:45:00	22,4	50,3	58,9	23,4	0	0	0	0	05:51	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:46:00	22,6	50,3	58,9	23,4	0	0	0	0	05:52	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:47:00	22,6	50,3	58,9	23,4	0	0	0	0	05:53	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:48:00	22,7	50,3	58,9	23,4	0	0	0	0	05:54	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:49:00	22,9	50,3	58,9	23,4	0	0	0	0	05:55	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:50:00	23,0	50,3	58,9	23,4	0	0	0	0	05:56	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:51:00	23,1	50,3	58,9	23,4	0	0	0	0	05:57	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:52:00	23,3	50,3	58,9	23,4	0	0	0	0	05:58	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:53:00	23,4	50,3	58,9	23,4	0	0	0	0	05:59	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:54:00	23,6	50,3	58,9	23,4	0	0	0	0	06:00	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:55:00	23,7	50,3	58,9	23,4	0	0	0	0	06:01	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:56:00	23,8	50,3	58,9	23,4	0	0	0	0	06:02	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:57:00	23,9	50,3	58,9	23,4	0	0	0	0	06:03	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:58:00	24,0	50,3	58,9	23,4	0	0	0	0	06:04	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 5:59:00	24,1	50,3	58,9	23,4	0	0	0	0	06:05	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:00:00	24,3	50,3	58,9	23,4	0	0	0	0	06:06	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:01:00	24,3	50,3	58,9	23,4	0	0	0	0	06:07	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:02:00	24,4	50,3	58,8	23,4	0	0	0	0	06:08	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:03:00	24,5	50,3	58,9	23,4	0	0	0	0	06:09	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:04:00	24,6	50,3	58,8	23,4	0	0	0	0	06:10	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:05:00	24,7	50,1	58,8	23,4	0	0	0	0	06:11	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:06:00	24,8	50,3	58,8	23,4	0	0	0	0	06:12	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:07:00	24,8	50,3	58,8	23,4	0	0	0	0	06:13	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:08:00	24,8	50,3	58,8	23,4	0	0	0	0	06:14	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:09:00	24,9	50,1	58,8	23,4	0	0	0	0	06:15	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:10:00	25,0	50,1	58,8	23,4	0	0	0	0	06:16	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:11:00	25,0	50,1	58,8	23,4	0	0	0	0	06:17	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:12:00	25,0	50,1	58,8	23,4	0	0	0	0	06:18	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:13:00	25,1	50,1	58,8	23,4	0	0	0	0	06:19	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:14:00	25,1	50,1	58,8	23,4	0	0	0	0	06:20	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:15:00	25,1	50,3	58,8	23,4	0	0	0	0	06:21	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:16:00	25,3	50,1	58,8	23,4	0	0	0	0	06:22	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:17:00	25,3	50,1	58,8	23,4	0	0	0	0	06:23	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:18:00	25,4	50,1	58,8	23,4	0	0	0	0	06:24	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:19:00	25,4	50,1	58,7	23,4	0	0	0	0	06:25	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:20:00	25,4	50,1	58,8	23,4	0	0	0	0	06:26	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:21:00	25,6	50,1	58,7	23,4	0	0	0	0	06:27	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:22:00	25,6	50,1	58,7	23,3	0	0	0	0	06:28	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:23:00	25,7	50,1	58,7	23,4	0	0	0	0	06:29	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:24:00	25,8	50,1	58,7	23,3	0	0	0	0	06:30	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:25:00	25,8	50,1	58,7	23,4	0	0	0	0	06:31	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:26:00	26,0	50,1	58,7	23,4	0	0	0	0	06:32	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:27:00	26,0	50,1	58,7	23,3	0	0	0	0	06:33	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:28:00	26,1	50,1	58,7	23,4	0	0	0	0	06:34	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:29:00	26,3	50,1	58,7	23,4	0	0	0	0	06:35	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:30:00	26,4	50,1	58,7	23,4	0	0	0	0	06:36	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:31:00	26,5	50,1	58,7	23,4	0	0	0	0	06:37	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:32:00	26,5	50,1	58,7	23,3	0	0	0	0	06:38	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:33:00	26,6	50,1	58,6	23,4	0	0	0	0	06:39	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:34:00	26,7	50,1	58,7	23,4	0	0	0	0	06:40	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:35:00	26,8	50,1	58,6	23,4	0	0	0	0	06:41	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:36:00	27,0	50,1	58,6	23,4	0	0	0	0	06:42	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:37:00	27,1	50,1	58,7	23,4	0	0	0	0	06:43	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:38:00	27,1	50,1	58,6	23,4	0	0	0	0	06:44	8	0	0	0	0	0	0	5329	925	5251824	1,00	
20.5.2022 6:39:00	27,3	50,1	58,6	23,3	0	0	0	0	06:45	8	0	0	0	0	0	0	5329	925	5251824	1,00	
