16.05.11|21:22|S1|51.4
16.05.11|21:22|S2|18.8
16.05.11|21:22|S3|7.8
16.05.11|21:23|S0|45.5
16.05.11|21:23|S1|51.4
16.05.11|21:23|S2|18.8
16.05.11|21:23|S3|7.7
16.05.11|21:24|S0|45.5
16.05.11|21:24|S1|51.4
16.05.11|21:24|S2|18.8
16.05.11|21:24|S3|7.6
16.05.11|21:25|S0|45.4
16.05.11|21:25|S1|51.4
16.05.11|21:25|S2|18.8
16.05.11|21:25|S3|7.6
16.05.11|21:26|S0|45.4
16.05.11|21:26|S1|51.4
16.05.11|21:26|S2|18.8
16.05.11|21:26|S3|7.4
16.05.11|21:27|S0|45.4
16.05.11|21:27|S1|51.4
16.05.11|21:27|S2|18.8
16.05.11|21:27|S3|7.4
16.05.11|21:28|S0|45.4
16.05.11|21:28|S1|51.3
16.05.11|21:28|S2|18.8
16.05.11|21:28|S3|7.3
16.05.11|21:29|S0|45.4
16.05.11|21:29|S1|51.3
16.05.11|21:29|S2|18.8
16.05.11|21:29|S3|7.3
16.05.11|21:30|S0|45.4
16.05.11|21:30|S1|51.3
16.05.11|21:30|S2|18.8
16.05.11|21:30|S3|7.2
16.05.11|21:31|S0|45.4
16.05.11|21:31|S1|51.3
16.05.11|21:31|S2|18.8
16.05.11|21:31|S3|7.1
16.05.11|21:32|S0|45.4
16.05.11|21:32|S1|51.3
16.05.11|21:32|S2|18.8
16.05.11|21:32|S3|7.1
16.05.11|21:33|S0|45.4
16.05.11|21:33|S1|51.3
16.05.11|21:33|S2|18.8
16.05.11|21:33|S3|7.0
16.05.11|21:34|S0|45.4
16.05.11|21:34|S1|51.3
16.05.11|21:34|S2|18.8
16.05.11|21:34|S3|6.9
16.05.11|21:35|S0|45.4
16.05.11|21:35|S1|51.3
16.05.11|21:35|S2|18.8
16.05.11|21:35|S3|6.8
16.05.11|21:36|S0|45.4
16.05.11|21:36|S1|51.3
16.05.11|21:36|S2|18.8
16.05.11|21:36|S3|6.8
16.05.11|21:37|S0|45.4
16.05.11|21:37|S1|51.3
16.05.11|21:37|S2|18.8
16.05.11|21:37|S3|6.7
16.05.11|21:38|S0|45.4
16.05.11|21:38|S1|51.2
16.05.11|21:38|S2|18.8
16.05.11|21:38|S3|6.7
16.05.11|21:39|S0|45.4
16.05.11|21:39|S1|51.2
16.05.11|21:39|S2|18.8
16.05.11|21:39|S3|6.6
16.05.11|21:40|S0|45.4
16.05.11|21:40|S1|51.2
16.05.11|21:40|S2|18.8
16.05.11|21:40|S3|6.6
16.05.11|21:41|S0|45.4
16.05.11|21:41|S1|51.2
16.05.11|21:41|S2|18.8
16.05.11|21:41|S3|6.5
16.05.11|21:42|S0|45.4
16.05.11|21:42|S1|51.1
16.05.11|21:42|S2|18.9
16.05.11|21:42|S3|6.4
16.05.11|21:43|S0|45.4
16.05.11|21:43|S1|51.1
16.05.11|21:43|S2|18.8
16.05.11|21:43|S3|6.4
16.05.11|21:44|S0|45.4
16.05.11|21:44|S1|51.1
16.05.11|21:44|S2|18.8
16.05.11|21:44|S3|6.3
16.05.11|21:45|S0|45.4
16.05.11|21:45|S1|51.1
16.05.11|21:45|S2|18.8
16.05.11|21:45|S3|6.3
16.05.11|21:46|S0|45.4
16.05.11|21:46|S1|51.1
16.05.11|21:46|S2|18.8
16.05.11|21:46|S3|6.2
16.05.11|21:47|S0|45.4
16.05.11|21:47|S1|51.1
16.05.11|21:47|S2|18.8
16.05.11|21:47|S3|6.1
16.05.11|21:48|S0|45.3
16.05.11|21:48|S1|51.1
16.05.11|21:48|S2|18.8
16.05.11|21:48|S3|6.1
16.05.11|21:49|S0|45.2
16.05.11|21:49|S1|51.1
16.05.11|21:49|S2|18.8
16.05.11|21:49|S3|6.0
16.05.11|21:50|S0|45.0
16.05.11|21:50|S1|51.1
16.05.11|21:50|S2|18.8
16.05.11|21:50|S3|5.9
16.05.11|21:51|S0|44.8
16.05.11|21:51|S1|51.0
16.05.11|21:51|S2|18.8
16.05.11|21:51|S3|5.9
16.05.11|21:52|S0|44.7
16.05.11|21:52|S1|51.0
16.05.11|21:52|S2|18.8
16.05.11|21:52|S3|5.9
16.05.11|21:53|S0|44.6
16.05.11|21:53|S1|51.0
16.05.11|21:53|S2|18.8
16.05.11|21:53|S3|5.8
16.05.11|21:54|S0|44.4
16.05.11|21:54|S1|50.9
16.05.11|21:54|S2|18.8
16.05.11|21:54|S3|5.8
16.05.11|21:55|S0|44.4
16.05.11|21:55|S1|50.9
16.05.11|21:55|S2|18.8
16.05.11|21:55|S3|5.7
16.05.11|21:56|S0|44.3
16.05.11|21:56|S1|50.9
16.05.11|21:56|S2|18.8
16.05.11|21:56|S3|5.6
16.05.11|21:57|S0|44.2
16.05.11|21:57|S1|50.9
16.05.11|21:57|S2|18.7
16.05.11|21:57|S3|5.6
16.05.11|21:58|S0|44.1
16.05.11|21:58|S1|50.8
16.05.11|21:58|S2|18.8
16.05.11|21:58|S3|5.5
16.05.11|21:59|S0|44.1
16.05.11|21:59|S1|50.8
16.05.11|21:59|S2|18.7
16.05.11|21:59|S3|5.4
16.05.11|22:00|S0|44.0
16.05.11|22:00|S1|50.8
16.05.11|22:00|S2|18.7
16.05.11|22:00|S3|5.4
16.05.11|22:01|S0|43.9
16.05.11|22:01|S1|50.8
16.05.11|22:01|S2|18.7
16.05.11|22:01|S3|5.4
16.05.11|22:02|S0|43.9
16.05.11|22:02|S1|50.8
16.05.11|22:02|S2|18.7
16.05.11|22:02|S3|5.3
16.05.11|22:03|S0|43.8
16.05.11|22:03|S1|50.8
16.05.11|22:03|S2|18.7
16.05.11|22:03|S3|5.3
16.05.11|22:04|S0|43.8
16.05.11|22:04|S1|50.7
16.05.11|22:04|S2|18.6
16.05.11|22:04|S3|5.3
16.05.11|22:05|S0|43.7
16.05.11|22:05|S1|50.7
16.05.11|22:05|S2|18.7
16.05.11|22:05|S3|5.2
16.05.11|22:06|S0|43.6
16.05.11|22:06|S1|50.7
16.05.11|22:06|S2|18.6
16.05.11|22:06|S3|5.1
16.05.11|22:07|S0|43.6
16.05.11|22:07|S1|50.6
16.05.11|22:07|S2|18.6
16.05.11|22:07|S3|5.1
16.05.11|22:08|S0|43.6
16.05.11|22:08|S1|50.6
16.05.11|22:08|S2|18.6
16.05.11|22:08|S3|5.1
16.05.11|22:09|S0|43.5
16.05.11|22:09|S1|50.6
16.05.11|22:09|S2|18.6
16.05.11|22:09|S3|5.0
16.05.11|22:10|S0|43.4
16.05.11|22:10|S1|50.6
16.05.11|22:10|S2|18.6
16.05.11|22:10|S3|4.9
16.05.11|22:11|S0|43.4
16.05.11|22:11|S1|50.6
16.05.11|22:11|S2|18.6
16.05.11|22:11|S3|4.9
16.05.11|22:12|S0|43.3
16.05.11|22:12|S1|50.6
16.05.11|22:12|S2|18.6
16.05.11|22:12|S3|4.9
16.05.11|22:13|S0|43.3
16.05.11|22:13|S1|50.5
16.05.11|22:13|S2|18.6
16.05.11|22:13|S3|4.8
16.05.11|22:14|S0|43.3
16.05.11|22:14|S1|50.5
16.05.11|22:14|S2|18.6
16.05.11|22:14|S3|4.8
16.05.11|22:15|S0|43.3
16.05.11|22:15|S1|50.4
16.05.11|22:15|S2|18.6
16.05.11|22:15|S3|4.8
16.05.11|22:16|S0|43.3
16.05.11|22:16|S1|50.4
16.05.11|22:16|S2|18.6
16.05.11|22:16|S3|4.6
16.05.11|22:17|S0|43.3
16.05.11|22:17|S1|50.4
16.05.11|22:17|S2|18.6
16.05.11|22:17|S3|4.6
16.05.11|22:18|S0|43.2
16.05.11|22:18|S1|50.4
16.05.11|22:18|S2|18.6
16.05.11|22:18|S3|4.6
16.05.11|22:19|S0|43.2
16.05.11|22:19|S1|50.4
16.05.11|22:19|S2|18.6
16.05.11|22:19|S3|4.6
16.05.11|22:20|S0|43.2
16.05.11|22:20|S1|50.4
16.05.11|22:20|S2|18.6
16.05.11|22:20|S3|4.5
16.05.11|22:21|S0|43.1
16.05.11|22:21|S1|50.4
16.05.11|22:21|S2|18.6
16.05.11|22:21|S3|4.4
16.05.11|22:22|S0|43.1
16.05.11|22:22|S1|50.4
16.05.11|22:22|S2|18.6
16.05.11|22:22|S3|4.4
16.05.11|22:23|S0|43.1
16.05.11|22:23|S1|50.4
16.05.11|22:23|S2|18.6
16.05.11|22:23|S3|4.4
16.05.11|22:24|S0|43.1
16.05.11|22:24|S1|50.3
16.05.11|22:24|S2|18.6
16.05.11|22:24|S3|4.4
16.05.11|22:25|S0|43.1
16.05.11|22:25|S1|50.3
16.05.11|22:25|S2|18.6
16.05.11|22:25|S3|4.4
16.05.11|22:26|S0|43.1
16.05.11|22:26|S1|50.3
16.05.11|22:26|S2|18.6
16.05.11|22:26|S3|4.3
16.05.11|22:27|S0|43.0
16.05.11|22:27|S1|50.3
16.05.11|22:27|S2|18.6
16.05.11|22:27|S3|4.3
16.05.11|22:28|S0|43.0
16.05.11|22:28|S1|50.3
16.05.11|22:28|S2|18.6
16.05.11|22:28|S3|4.2
16.05.11|22:29|S0|43.0
16.05.11|22:29|S1|50.3
16.05.11|22:29|S2|18.5
16.05.11|22:29|S3|4.1
16.05.11|22:30|S0|42.9
16.05.11|22:30|S1|50.3
16.05.11|22:30|S2|18.6
16.05.11|22:30|S3|4.2
16.05.11|22:31|S0|42.9
16.05.11|22:31|S1|50.3
16.05.11|22:31|S2|18.6
16.05.11|22:31|S3|4.1
16.05.11|22:32|S0|42.9
16.05.11|22:32|S1|50.2
16.05.11|22:32|S2|18.6
16.05.11|22:32|S3|4.1
16.05.11|22:33|S0|42.9
16.05.11|22:33|S1|50.2
16.05.11|22:33|S2|18.6
16.05.11|22:33|S3|4.1
16.05.11|22:34|S0|42.9
16.05.11|22:34|S1|50.2
16.05.11|22:34|S2|18.6
16.05.11|22:34|S3|4.0
16.05.11|22:35|S0|42.9
16.05.11|22:35|S1|50.2
16.05.11|22:35|S2|18.7
16.05.11|22:35|S3|4.0
16.05.11|22:36|S0|42.9
16.05.11|22:36|S1|50.2
16.05.11|22:36|S2|18.7
16.05.11|22:36|S3|3.9
16.05.11|22:37|S0|42.9
16.05.11|22:37|S1|50.1
16.05.11|22:37|S2|18.7
16.05.11|22:37|S3|3.9
16.05.11|22:38|S0|42.9
16.05.11|22:38|S1|50.1
16.05.11|22:38|S2|18.7
16.05.11|22:38|S3|3.9
16.05.11|22:39|S0|42.9
16.05.11|22:39|S1|50.1
16.05.11|22:39|S2|18.7
16.05.11|22:39|S3|3.9
16.05.11|22:40|S0|42.9
16.05.11|22:40|S1|50.1
16.05.11|22:40|S2|18.7
16.05.11|22:40|S3|3.8
16.05.11|22:41|S0|42.8
16.05.11|22:41|S1|50.1
16.05.11|22:41|S2|18.8
16.05.11|22:41|S3|3.8
16.05.11|22:42|S0|42.8
16.05.11|22:42|S1|50.1
16.05.11|22:42|S2|18.8
16.05.11|22:42|S3|3.8
16.05.11|22:43|S0|42.8
16.05.11|22:43|S1|50.1
16.05.11|22:43|S2|18.8
16.05.11|22:43|S3|3.8
16.05.11|22:44|S0|42.8
16.05.11|22:44|S1|50.1
16.05.11|22:44|S2|18.8
16.05.11|22:44|S3|3.7
16.05.11|22:45|S0|42.8
16.05.11|22:45|S1|50.1
16.05.11|22:45|S2|18.8
16.05.11|22:45|S3|3.7
16.05.11|22:46|S0|42.8
16.05.11|22:46|S1|50.1
16.05.11|22:46|S2|18.8
16.05.11|22:46|S3|3.6
16.05.11|22:47|S0|42.8
16.05.11|22:47|S1|50.1
16.05.11|22:47|S2|18.8
16.05.11|22:47|S3|3.6
16.05.11|22:48|S0|42.8
16.05.11|22:48|S1|50.1
16.05.11|22:48|S2|18.8
16.05.11|22:48|S3|3.6
16.05.11|22:49|S0|42.8
16.05.11|22:49|S1|50.0
16.05.11|22:49|S2|18.8
16.05.11|22:49|S3|3.6
16.05.11|22:50|S0|42.8
16.05.11|22:50|S1|50.0
16.05.11|22:50|S2|18.8
16.05.11|22:50|S3|3.5
16.05.11|22:51|S0|42.8
16.05.11|22:51|S1|50.0
16.05.11|22:51|S2|18.7
16.05.11|22:51|S3|3.5
16.05.11|22:52|S0|42.8
16.05.11|22:52|S1|50.0
16.05.11|22:52|S2|18.8
16.05.11|22:52|S3|3.4
16.05.11|22:53|S0|42.8
16.05.11|22:53|S1|50.0
16.05.11|22:53|S2|18.8
16.05.11|22:53|S3|3.4
16.05.11|22:54|S0|42.8
16.05.11|22:54|S1|49.9
16.05.11|22:54|S2|18.8
16.05.11|22:54|S3|3.4
16.05.11|22:55|S0|42.8
16.05.11|22:55|S1|49.9
16.05.11|22:55|S2|18.7
16.05.11|22:55|S3|3.4
16.05.11|22:56|S0|42.8
16.05.11|22:56|S1|49.9
16.05.11|22:56|S2|18.7
16.05.11|22:56|S3|3.4
16.05.11|22:57|S0|42.8
16.05.11|22:57|S1|49.9
16.05.11|22:57|S2|18.8
16.05.11|22:57|S3|3.3
16.05.11|22:58|S0|42.8
16.05.11|22:58|S1|49.9
16.05.11|22:58|S2|18.8
16.05.11|22:58|S3|3.3
16.05.11|22:59|S0|42.8
16.05.11|22:59|S1|49.9
16.05.11|22:59|S2|18.8
16.05.11|22:59|S3|3.3
16.05.11|23:00|S0|42.7
16.05.11|23:00|S1|49.9
16.05.11|23:00|S2|18.8
16.05.11|23:00|S3|3.3
16.05.11|23:01|S0|42.8
16.05.11|23:01|S1|49.9
16.05.11|23:01|S2|18.8
16.05.11|23:01|S3|3.3
16.05.11|23:02|S0|42.7
16.05.11|23:02|S1|49.9
16.05.11|23:02|S2|18.8
16.05.11|23:02|S3|3.2
16.05.11|23:03|S0|42.7
16.05.11|23:03|S1|49.9
16.05.11|23:03|S2|18.8
16.05.11|23:03|S3|3.2
16.05.11|23:04|S0|42.7
16.05.11|23:04|S1|49.9
16.05.11|23:04|S2|18.7
16.05.11|23:04|S3|3.1
16.05.11|23:05|S0|42.7
16.05.11|23:05|S1|49.9
16.05.11|23:05|S2|18.7
16.05.11|23:05|S3|3.1
16.05.11|23:06|S0|42.6
16.05.11|23:06|S1|49.9
16.05.11|23:06|S2|18.6
16.05.11|23:06|S3|3.1
16.05.11|23:07|S0|42.6
16.05.11|23:07|S1|49.9
16.05.11|23:07|S2|18.6
16.05.11|23:07|S3|3.1
16.05.11|23:08|S0|42.6
16.05.11|23:08|S1|49.9
16.05.11|23:08|S2|18.6
16.05.11|23:08|S3|3.1
16.05.11|23:09|S0|42.5
16.05.11|23:09|S1|49.9
16.05.11|23:09|S2|18.5
16.05.11|23:09|S3|3.1
16.05.11|23:10|S0|42.4
16.05.11|23:10|S1|49.9
16.05.11|23:10|S2|18.5
16.05.11|23:10|S3|3.0
16.05.11|23:11|S0|42.4
16.05.11|23:11|S1|49.9
16.05.11|23:11|S2|18.5
16.05.11|23:11|S3|3.0
16.05.11|23:12|S0|42.4
16.05.11|23:12|S1|49.8
16.05.11|23:12|S2|18.5
16.05.11|23:12|S3|3.0
16.05.11|23:13|S0|42.3
16.05.11|23:13|S1|49.8
16.05.11|23:13|S2|18.5
16.05.11|23:13|S3|3.0
16.05.11|23:14|S0|42.3
16.05.11|23:14|S1|49.8
16.05.11|23:14|S2|18.5
16.05.11|23:14|S3|2.9
16.05.11|23:15|S0|42.3
16.05.11|23:15|S1|49.8
16.05.11|23:15|S2|18.5
16.05.11|23:15|S3|2.9
16.05.11|23:16|S0|42.3
16.05.11|23:16|S1|49.8
16.05.11|23:16|S2|18.4
16.05.11|23:16|S3|2.9
16.05.11|23:17|S0|42.3
16.05.11|23:17|S1|49.8
16.05.11|23:17|S2|18.4
16.05.11|23:17|S3|2.9
16.05.11|23:18|S0|42.3
16.05.11|23:18|S1|49.8
16.05.11|23:18|S2|18.4
16.05.11|23:18|S3|2.9
16.05.11|23:19|S0|42.2
16.05.11|23:19|S1|49.8
16.05.11|23:19|S2|18.4
16.05.11|23:19|S3|2.8
16.05.11|23:20|S0|42.2
16.05.11|23:20|S1|49.8
16.05.11|23:20|S2|18.4
16.05.11|23:20|S3|2.8
16.05.11|23:21|S0|42.2
16.05.11|23:21|S1|49.8
16.05.11|23:21|S2|18.4
16.05.11|23:21|S3|2.8
16.05.11|23:22|S0|42.1
16.05.11|23:22|S1|49.8
16.05.11|23:22|S2|18.4
16.05.11|23:22|S3|2.8
16.05.11|23:23|S0|42.1
16.05.11|23:23|S1|49.7
16.05.11|23:23|S2|18.4
16.05.11|23:23|S3|2.8
16.05.11|23:24|S0|42.1
16.05.11|23:24|S1|49.7
16.05.11|23:24|S2|18.4
16.05.11|23:24|S3|2.8
16.05.11|23:25|S0|42.1
16.05.11|23:25|S1|49.7
16.05.11|23:25|S2|18.4
16.05.11|23:25|S3|2.8
16.05.11|23:26|S0|42.1
16.05.11|23:26|S1|49.7
16.05.11|23:26|S2|18.4
16.05.11|23:26|S3|2.8
16.05.11|23:27|S0|42.1
16.05.11|23:27|S1|49.7
16.05.11|23:27|S2|18.4
16.05.11|23:27|S3|2.8
16.05.11|23:28|S0|42.1
16.05.11|23:28|S1|49.7
16.05.11|23:28|S2|18.4
16.05.11|23:28|S3|2.7
16.05.11|23:29|S0|42.1
16.05.11|23:29|S1|49.6
16.05.11|23:29|S2|18.4
16.05.11|23:29|S3|2.7
16.05.11|23:30|S0|42.1
16.05.11|23:30|S1|49.7
16.05.11|23:30|S2|18.4
16.05.11|23:30|S3|2.6
16.05.11|23:31|S0|42.0
16.05.11|23:31|S1|49.6
16.05.11|23:31|S2|18.3
16.05.11|23:31|S3|2.6
16.05.11|23:32|S0|42.0
16.05.11|23:32|S1|49.6
16.05.11|23:32|S2|18.4
16.05.11|23:32|S3|2.6
16.05.11|23:33|S0|42.0
16.05.11|23:33|S1|49.6
16.05.11|23:33|S2|18.3
16.05.11|23:33|S3|2.6
16.05.11|23:34|S0|41.9
16.05.11|23:34|S1|49.6
16.05.11|23:34|S2|18.3
16.05.11|23:34|S3|2.6
16.05.11|23:35|S0|42.0
16.05.11|23:35|S1|49.6
16.05.11|23:35|S2|18.3
16.05.11|23:35|S3|2.6
16.05.11|23:36|S0|42.0
16.05.11|23:36|S1|49.6
16.05.11|23:36|S2|18.3
16.05.11|23:36|S3|2.6
16.05.11|23:37|S0|42.0
16.05.11|23:37|S1|49.6
16.05.11|23:37|S2|18.3
16.05.11|23:37|S3|2.6
16.05.11|23:38|S0|41.9
16.05.11|23:38|S1|49.6
16.05.11|23:38|S2|18.3
16.05.11|23:38|S3|2.6
16.05.11|23:39|S0|41.9
16.05.11|23:39|S1|49.6
16.05.11|23:39|S2|18.3
16.05.11|23:39|S3|2.5
16.05.11|23:40|S0|41.9
16.05.11|23:40|S1|49.6
16.05.11|23:40|S2|18.3
16.05.11|23:40|S3|2.5
16.05.11|23:41|S0|41.9
16.05.11|23:41|S1|49.6
16.05.11|23:41|S2|18.3
16.05.11|23:41|S3|2.5
16.05.11|23:42|S0|41.9
16.05.11|23:42|S1|49.6
16.05.11|23:42|S2|18.3
16.05.11|23:42|S3|2.4
16.05.11|23:43|S0|41.9
16.05.11|23:43|S1|49.6
16.05.11|23:43|S2|18.3
16.05.11|23:43|S3|2.4
16.05.11|23:44|S0|41.9
16.05.11|23:44|S1|49.5
16.05.11|23:44|S2|18.3
16.05.11|23:44|S3|2.4
16.05.11|23:45|S0|41.9
16.05.11|23:45|S1|49.5
16.05.11|23:45|S2|18.3
16.05.11|23:45|S3|2.4
16.05.11|23:46|S0|41.9
16.05.11|23:46|S1|49.5
16.05.11|23:46|S2|18.3
16.05.11|23:46|S3|2.4
16.05.11|23:47|S0|41.9
16.05.11|23:47|S1|49.5
16.05.11|23:47|S2|18.3
16.05.11|23:47|S3|2.4
16.05.11|23:48|S0|41.9
16.05.11|23:48|S1|49.5
16.05.11|23:48|S2|18.3
16.05.11|23:48|S3|2.4
16.05.11|23:49|S0|41.9
16.05.11|23:49|S1|49.5
16.05.11|23:49|S2|18.3
16.05.11|23:49|S3|2.4
16.05.11|23:50|S0|41.9
16.05.11|23:50|S1|49.4
16.05.11|23:50|S2|18.3
16.05.11|23:50|S3|2.3
16.05.11|23:51|S0|41.9
16.05.11|23:51|S1|49.4
16.05.11|23:51|S2|18.3
16.05.11|23:51|S3|2.3
16.05.11|23:52|S0|41.9
16.05.11|23:52|S1|49.4
16.05.11|23:52|S2|18.3
16.05.11|23:52|S3|2.3
16.05.11|23:53|S0|41.8
16.05.11|23:53|S1|49.4
16.05.11|23:53|S2|18.3
16.05.11|23:53|S3|2.3
16.05.11|23:54|S0|41.8
16.05.11|23:54|S1|49.4
16.05.11|23:54|S2|18.3
16.05.11|23:54|S3|2.3
16.05.11|23:55|S0|41.9
16.05.11|23:55|S1|49.4
16.05.11|23:55|S2|18.3
16.05.11|23:55|S3|2.3
16.05.11|23:56|S0|41.8
16.05.11|23:56|S1|49.4
16.05.11|23:56|S2|18.3
16.05.11|23:56|S3|2.3
16.05.11|23:57|S0|41.8
16.05.11|23:57|S1|49.4
16.05.11|23:57|S2|18.3
16.05.11|23:57|S3|2.2
16.05.11|23:58|S0|41.8
16.05.11|23:58|S1|49.4
16.05.11|23:58|S2|18.3
16.05.11|23:58|S3|2.2
16.05.11|23:59|S0|41.8
16.05.11|23:59|S1|49.4
16.05.11|23:59|S2|18.3
16.05.11|23:59|S3|2.2
17.05.11|00:00|S0|41.8
17.05.11|00:00|S1|49.4
17.05.11|00:00|S2|18.3
17.05.11|00:00|S3|2.1
17.05.11|00:01|S0|41.8
17.05.11|00:01|S1|49.4
17.05.11|00:01|S2|18.3
17.05.11|00:01|S3|2.1
17.05.11|00:02|S0|41.8
17.05.11|00:02|S1|49.4
17.05.11|00:02|S2|18.3
17.05.11|00:02|S3|2.1
17.05.11|00:03|S0|41.8
17.05.11|00:03|S1|49.4
17.05.11|00:03|S2|18.3
17.05.11|00:03|S3|2.1
17.05.11|00:04|S0|41.8
17.05.11|00:04|S1|49.4
17.05.11|00:04|S2|18.3
17.05.11|00:04|S3|2.1
17.05.11|00:05|S0|41.8
17.05.11|00:05|S1|49.4
17.05.11|00:05|S2|18.3
17.05.11|00:05|S3|2.1
17.05.11|00:06|S0|41.8
17.05.11|00:06|S1|49.4
17.05.11|00:06|S2|18.3
17.05.11|00:06|S3|2.1
17.05.11|00:07|S0|41.8
17.05.11|00:07|S1|49.3
17.05.11|00:07|S2|18.2
17.05.11|00:07|S3|2.1
17.05.11|00:08|S0|41.8
17.05.11|00:08|S1|49.3
17.05.11|00:08|S2|18.3
17.05.11|00:08|S3|2.1
17.05.11|00:09|S0|41.8
17.05.11|00:09|S1|49.3
17.05.11|00:09|S2|18.3
17.05.11|00:09|S3|2.0
17.05.11|00:10|S0|41.8
17.05.11|00:10|S1|49.3
17.05.11|00:10|S2|18.3
17.05.11|00:10|S3|2.0
17.05.11|00:11|S0|41.8
17.05.11|00:11|S1|49.3
17.05.11|00:11|S2|18.2
17.05.11|00:11|S3|2.0
17.05.11|00:12|S0|41.8
17.05.11|00:12|S1|49.3
17.05.11|00:12|S2|18.3
17.05.11|00:12|S3|1.9
17.05.11|00:13|S0|41.8
17.05.11|00:13|S1|49.3
17.05.11|00:13|S2|18.2
